timestamp,steps,hr_bpm,cadence_true_spm,valid,hr_smooth,dHR_dt,cadence_spm,gate_open,is_stress,stress_score,gt_kind
2026-08-23 16:18:10,0,64.4,0.0,True,63.27510310098953,0.26043102880609814,0.0,True,False,0.0,baseline
2026-08-23 16:18:20,0,62.6,0.0,True,63.39058539226441,0.19388529419603792,0.0,True,False,0.0,baseline
2026-08-23 16:18:30,0,64.7,0.0,True,63.33783191558336,0.08108234671390097,0.0,True,False,0.0,baseline
2026-08-23 16:18:40,0,62.6,0.0,True,63.40805042483285,-0.0003497334587611248,0.0,True,False,0.0,baseline
2026-08-23 16:18:50,0,64.3,0.0,True,63.32961067155449,-0.0068401025412038515,0.0,True,False,0.0,baseline
2026-08-23 16:19:00,0,63.0,0.0,True,63.306106030201875,0.17481522557188514,0.0,True,False,0.0,baseline
2026-08-23 16:19:10,0,62.5,0.0,True,63.333619060549566,0.3748921388993538,0.0,True,False,0.0,baseline
2026-08-23 16:19:20,0,63.7,0.0,True,63.41673526765552,0.6160225039481555,0.0,True,False,0.0,baseline
2026-08-23 16:19:30,0,62.8,0.0,True,63.60264068603739,0.7383947148930886,0.0,True,False,0.0,baseline
2026-08-23 16:19:40,0,65.0,0.0,True,63.772319552092156,0.7409755687964071,0.0,True,False,0.0,baseline
2026-08-23 16:19:50,0,64.1,0.0,True,63.88738501016228,0.652766636546753,0.0,True,False,0.0,baseline
2026-08-23 16:20:00,0,64.0,0.0,True,63.96701463659278,0.5447807151501443,0.0,True,False,0.0,baseline
2026-08-23 16:20:10,0,64.3,0.0,True,64.02448003578874,0.5740201510404789,0.0,True,False,0.0,baseline
2026-08-23 16:20:20,0,63.8,0.0,True,64.08602544094948,0.8167867549613893,0.0,True,False,0.0,baseline
2026-08-23 16:20:30,0,63.5,0.0,True,64.19524175293515,1.2349701989949338,0.0,True,False,0.0,baseline
2026-08-23 16:20:40,0,61.3,0.0,True,64.42033169041,1.8161248666704943,0.0,True,False,0.0,baseline
2026-08-23 16:20:50,0,64.6,0.0,True,64.79881024295318,2.596395583553048,0.0,True,False,0.0,baseline
2026-08-23 16:21:00,0,64.3,0.0,True,65.26042383598856,3.655827469123013,0.0,True,False,0.0,baseline
2026-08-23 16:21:10,0,64.4,0.0,True,65.86544140168868,5.078135361451592,0.0,True,False,0.0,baseline
2026-08-23 16:21:20,0,63.0,0.0,True,66.73136586767025,6.928942004498304,0.0,True,False,0.0,baseline
2026-08-23 16:21:30,0,65.2,0.0,True,67.98585131159685,8.809572314961422,0.0,True,True,35.238289259845686,stress_onset
2026-08-23 16:21:40,0,66.8,0.0,True,69.70464530745626,10.483464677918128,0.0,True,True,41.933858711672514,stress_onset
2026-08-23 16:21:50,0,72.9,0.0,True,71.90754685455838,11.693886868146919,0.0,True,True,46.775547472587675,stress_onset
2026-08-23 16:22:00,0,73.5,0.0,True,73.94503954408688,12.149718774495444,0.0,True,True,48.598875097981775,stress_onset
2026-08-23 16:22:10,0,76.3,0.0,True,76.0567054909632,11.905503809926556,0.0,True,True,47.62201523970622,stress_onset
2026-08-23 16:22:20,0,80.0,0.0,True,78.12782235300004,11.002682337488308,0.0,True,True,44.01072934995323,stress_onset
2026-08-23 16:22:30,0,80.7,0.0,True,79.88690960720355,9.733641254631465,0.0,True,True,38.93456501852586,stress_onset
2026-08-23 16:22:40,0,84.1,0.0,True,81.51048179594099,8.051159428498934,0.0,True,True,32.20463771399574,stress_onset
2026-08-23 16:22:50,0,85.4,0.0,True,82.70246761733526,6.189108935687665,0.0,True,False,0.0,stress_onset
2026-08-23 16:23:00,0,84.9,0.0,True,83.52819804161874,4.347862313110073,0.0,True,False,0.0,stress_onset
2026-08-23 16:23:10,0,85.5,0.0,True,84.04196147283866,2.541973695098454,0.0,True,False,0.0,stress_sustained
2026-08-23 16:23:20,0,88.7,0.0,True,84.31271848286502,0.9204616453175427,0.0,True,False,0.0,stress_sustained
2026-08-23 16:23:30,0,85.8,0.0,True,84.33559524003556,-0.4869258445294785,0.0,True,False,0.0,stress_sustained
2026-08-23 16:23:40,0,84.1,0.0,True,84.11440453721201,-1.7290390703694907,0.0,True,False,0.0,stress_sustained
2026-08-23 16:23:50,0,85.6,0.0,True,83.64561459059045,-2.777182617461535,0.0,True,False,0.0,stress_sustained
2026-08-23 16:24:00,0,84.1,0.0,True,83.10109374240064,-3.6381899341304904,0.0,True,False,0.0,stress_sustained
2026-08-23 16:24:10,0,82.3,0.0,True,82.39008851794425,-4.251990811249738,0.0,True,False,0.0,stress_sustained
2026-08-23 16:24:20,0,82.7,0.0,True,81.62743137981191,-4.663742537862968,0.0,True,False,0.0,stress_sustained
2026-08-23 16:24:30,0,80.5,0.0,True,80.75267947164821,-4.984927544596199,0.0,True,False,0.0,stress_sustained
2026-08-23 16:24:40,0,79.4,0.0,True,79.92004080875921,-5.265505237333546,0.0,True,False,0.0,stress_sustained
2026-08-23 16:24:50,0,80.1,0.0,True,79.05740894733007,-5.509381422007422,0.0,True,False,0.0,stress_sustained
2026-08-23 16:25:00,0,78.9,0.0,True,78.13767857712261,-5.667916415111085,0.0,True,False,0.0,recovery
2026-08-23 16:25:10,0,75.8,0.0,True,77.09089463643558,-5.813961286923723,0.0,True,False,0.0,recovery
2026-08-23 16:25:20,0,76.8,0.0,True,76.09259313515447,-5.828999706556964,0.0,True,False,0.0,recovery
2026-08-23 16:25:30,0,75.3,0.0,True,75.14305715639911,-5.676252362997302,0.0,True,False,0.0,recovery
2026-08-23 16:25:40,0,73.6,0.0,True,74.1673640370436,-5.3659756513657495,0.0,True,False,0.0,recovery
2026-08-23 16:25:50,0,72.8,0.0,True,73.28623159052867,-5.0750282149618045,0.0,True,False,0.0,recovery
2026-08-23 16:26:00,0,72.0,0.0,True,72.48613774243519,-4.726347385813382,0.0,True,False,0.0,recovery
2026-08-23 16:26:10,0,70.1,0.0,True,71.76706685141423,-4.318962549538598,0.0,True,False,0.0,recovery
2026-08-23 16:26:20,0,72.5,0.0,True,71.00917376896231,-3.892119090567849,0.0,True,False,0.0,recovery
2026-08-23 16:26:30,0,70.0,0.0,True,70.40280964800411,-3.413962146691735,0.0,True,False,0.0,recovery
2026-08-23 16:26:40,0,69.2,0.0,True,69.86358046837992,-2.901227465359462,0.0,True,False,0.0,recovery
2026-08-23 16:26:50,0,67.6,0.0,True,69.43494803348571,-2.4791735520632785,0.0,True,False,0.0,recovery
2026-08-23 16:27:00,0,68.8,0.0,True,69.1121402708391,-2.3738866593490493,0.0,True,False,0.0,recovery
2026-08-23 16:27:10,0,69.6,0.0,True,68.8413558866657,-2.3678189717644167,0.0,True,False,0.0,recovery
2026-08-23 16:27:20,0,70.4,0.0,True,68.44413081693656,-2.367102065188128,0.0,True,False,0.0,recovery
2026-08-23 16:27:30,0,66.3,0.0,True,67.85426088336352,-2.303759312333659,0.0,True,False,0.0,recovery
2026-08-23 16:27:40,0,66.7,0.0,True,67.45676776368438,-2.124376444868133,0.0,True,False,0.0,recovery
2026-08-23 16:27:50,0,66.9,0.0,True,67.1854026046193,-1.8133420324996607,0.0,True,False,0.0,recovery
2026-08-23 16:28:00,0,67.0,0.0,True,66.9616045463241,-1.4866741493572972,0.0,True,False,0.0,recovery
2026-08-23 16:28:10,0,66.8,0.0,True,66.74807391241623,-1.3149281482506512,0.0,True,False,0.0,recovery
2026-08-23 16:28:20,0,66.0,0.0,True,66.52588893057774,-1.2409082670905192,0.0,True,False,0.0,recovery
2026-08-23 16:28:30,0,66.5,0.0,True,66.3080187705022,-1.2165635733025935,0.0,True,False,0.0,recovery
2026-08-23 16:28:40,0,64.8,0.0,True,66.14148507217702,-1.25212233220794,0.0,True,False,0.0,recovery
2026-08-23 16:28:50,0,66.3,0.0,True,65.94853221921468,-1.257082432195553,0.0,True,False,0.0,recovery
2026-08-23 16:29:00,0,66.1,0.0,True,65.73033473612146,-1.1965562708824233,0.0,True,False,0.0,recovery
2026-08-23 16:29:10,0,63.9,0.0,True,65.45052637571514,-1.0533132975734947,0.0,True,False,0.0,recovery
2026-08-23 16:29:20,0,64.8,0.0,True,65.27913907792801,-0.8499082548125263,0.0,True,False,0.0,recovery
2026-08-23 16:29:30,0,66.1,0.0,True,65.18760829312886,-0.6095831592822044,0.0,True,False,0.0,recovery
2026-08-23 16:29:40,0,64.7,0.0,True,65.16067889051786,-0.3708552569655594,0.0,True,False,0.0,recovery
2026-08-23 16:29:50,0,65.4,0.0,True,65.09386263632649,-0.2153651355717282,0.0,True,False,0.0,recovery
2026-08-23 16:30:00,0,64.9,0.0,True,65.05935682152287,-0.10648348915412248,0.0,True,False,0.0,recovery
2026-08-23 16:30:10,0,64.7,0.0,True,65.05141047697306,-0.008206233786005143,0.0,True,False,0.0,recovery
2026-08-23 16:30:20,0,65.6,0.0,True,65.06869921191876,0.20656045880826712,0.0,True,False,0.0,recovery
2026-08-23 16:30:30,0,65.0,0.0,True,65.09743781551757,0.5771824659658354,0.0,True,False,0.0,recovery
2026-08-23 16:30:40,0,63.4,0.0,True,65.14241605503597,1.1975729793558134,0.0,True,False,0.0,recovery
2026-08-23 16:30:50,0,64.2,0.0,True,65.34446363706036,2.1782732750193965,0.0,True,False,0.0,recovery
2026-08-23 16:31:00,0,64.2,0.0,True,65.7372551585948,3.589876259376701,0.0,True,False,0.0,recovery
2026-08-23 16:31:10,0,64.9,0.0,True,66.38625587322838,5.5605062393444245,0.0,True,False,0.0,recovery
2026-08-23 16:31:20,0,63.7,0.0,True,67.39963256673335,8.072172973488609,3.0,True,True,32.288691893954436,recovery
2026-08-23 16:31:30,0,64.9,6.6,True,68.82961468802719,11.032773298452339,9.0,True,True,44.131093193809356,activity
2026-08-23 16:31:40,3,67.1,17.0,True,70.91453259065891,14.228597744586708,17.0,False,False,0.0,activity
2026-08-23 16:31:50,6,70.4,41.2,True,73.6352059250671,17.213712291009347,37.0,False,False,0.0,activity
2026-08-23 16:32:00,8,74.3,65.0,True,76.89508024698647,19.532064600219282,44.0,False,False,0.0,activity
2026-08-23 16:32:10,20,80.2,85.3,True,80.58746794340357,20.841475295180064,51.0,False,False,0.0,activity
2026-08-23 16:32:20,7,85.3,99.1,True,84.34443363038793,21.04232234886135,63.0,False,False,0.0,activity
2026-08-23 16:32:30,7,89.3,104.9,True,87.94213825577027,20.121651698781463,65.0,False,False,0.0,activity
2026-08-23 16:32:40,15,93.6,107.6,True,91.31353259044766,18.49030395087945,67.0,False,False,0.0,activity
2026-08-23 16:32:50,8,97.7,99.2,True,94.30384902353299,16.46567352812403,65.0,False,False,0.0,activity
2026-08-23 16:33:00,10,97.8,107.3,True,96.72814029387382,14.25675059815121,71.0,False,False,0.0,activity
2026-08-23 16:33:10,18,101.5,104.9,True,98.97378827986027,12.056095625013143,73.0,False,False,0.0,activity
2026-08-23 16:33:20,13,103.1,103.7,True,100.79840097915677,10.061218494139187,75.0,False,False,0.0,activity
2026-08-23 16:33:30,9,103.8,105.5,True,102.23941384164607,8.38249682657416,83.0,False,False,0.0,activity
2026-08-23 16:33:40,17,104.6,106.5,True,103.42032901107638,6.986572249152473,85.0,False,False,0.0,activity
2026-08-23 16:33:50,16,105.1,107.3,True,104.4046323490194,5.962219237065737,82.0,False,False,0.0,activity
2026-08-23 16:34:00,12,105.3,104.1,True,105.27304107846565,5.249426574013786,80.0,False,False,0.0,activity
2026-08-23 16:34:10,15,107.1,103.1,True,106.13695665432284,4.629395482821299,92.0,False,False,0.0,activity
2026-08-23 16:34:20,11,107.0,105.2,True,106.85703167256717,4.0023588768609555,100.0,False,False,0.0,activity
2026-08-23 16:34:30,21,109.0,102.5,True,107.5366119695727,3.3316677979964937,110.0,False,False,0.0,activity
2026-08-23 16:34:40,25,108.8,109.0,True,108.00562759484033,2.598397542607665,116.0,False,False,0.0,activity
2026-08-23 16:34:50,26,107.1,113.9,True,108.34224781924802,1.8946221157487075,121.0,False,False,0.0,activity
2026-08-23 16:35:00,18,109.4,102.9,True,108.60257601353035,1.2280456129431272,133.0,False,False,0.0,activity
2026-08-23 16:35:10,20,109.3,109.1,True,108.74666687673442,0.6768576646757252,131.0,False,False,0.0,activity
2026-08-23 16:35:20,23,108.7,106.7,True,108.79853555272756,0.17062218433049176,132.0,False,False,0.0,activity
2026-08-23 16:35:30,19,109.2,104.9,True,108.78349348750861,-0.21074769386439798,126.0,False,False,0.0,activity
2026-08-23 16:35:40,26,110.6,107.3,True,108.69903367020777,-0.3950993305604785,126.0,False,False,0.0,activity
2026-08-23 16:35:50,20,107.9,107.4,True,108.53107946460821,-0.4095865699689922,118.0,False,False,0.0,activity
2026-08-23 16:36:00,18,108.0,105.9,True,108.45163850311002,-0.35305252341993926,117.0,False,False,0.0,activity
2026-08-23 16:36:10,12,109.0,103.6,True,108.4474706254635,-0.24821770696467985,114.0,False,False,0.0,activity
2026-08-23 16:36:20,22,108.3,105.4,True,108.46788118539422,-0.13118107976541493,99.0,False,False,0.0,activity
2026-08-23 16:36:30,16,108.9,102.3,True,108.41627194289063,-0.0717222515746466,92.0,False,False,0.0,activity
2026-08-23 16:36:40,11,107.1,106.6,True,108.38404135753547,-0.013502846265340544,90.0,False,False,0.0,activity
2026-08-23 16:36:50,13,108.2,104.4,True,108.38248433176955,0.07460894180928998,97.0,False,False,0.0,activity
2026-08-23 16:37:00,16,108.2,107.5,True,108.41134136129855,0.1822984106616913,93.0,False,False,0.0,activity
2026-08-23 16:37:10,19,108.7,105.3,True,108.47542195104398,0.2525138051005921,96.0,False,False,0.0,activity
2026-08-23 16:37:20,18,108.5,104.7,True,108.53540619929673,0.26124340515150773,100.0,False,False,0.0,activity
2026-08-23 16:37:30,19,108.8,103.0,True,108.56795814743226,0.18494214415626573,106.0,False,False,0.0,activity
2026-08-23 16:37:40,15,107.5,106.4,True,108.61183645347317,0.014464573853765612,106.0,False,False,0.0,activity
2026-08-23 16:37:50,19,109.0,105.6,True,108.62435416842627,-0.21431651985403552,108.0,False,False,0.0,activity
2026-08-23 16:38:00,16,109.2,104.3,True,108.57426424478373,-0.41453131925178244,101.0,False,False,0.0,activity
2026-08-23 16:38:10,21,107.9,105.0,True,108.4532183619385,-0.5016918147152918,98.0,False,False,0.0,activity
2026-08-23 16:38:20,11,108.7,107.4,True,108.29104220608299,-0.3867533269170463,96.0,False,False,0.0,activity
2026-08-23 16:38:30,16,107.5,104.6,True,108.1940397512413,-0.1434165840811565,92.0,False,False,0.0,activity
2026-08-23 16:38:40,13,107.3,102.8,True,108.21271058827315,0.1403031090269425,90.0,False,False,0.0,activity
2026-08-23 16:38:50,15,109.2,106.6,True,108.35016652335052,0.3688352250681424,84.0,False,False,0.0,activity
2026-08-23 16:39:00,14,108.6,105.5,True,108.44598354565296,0.46598273576359933,99.0,False,False,0.0,activity
2026-08-23 16:39:10,15,108.2,101.8,True,108.51613115889757,0.40150832146730603,98.0,False,False,0.0,activity
2026-08-23 16:39:20,26,110.3,111.8,True,108.57230063195843,0.21466624646321303,101.0,False,False,0.0,activity
2026-08-23 16:39:30,15,108.6,103.7,True,108.62385354367903,-0.02211240651126513,103.0,False,False,0.0,activity
2026-08-23 16:39:40,16,109.0,104.8,True,108.61271537934613,-0.3482907462852166,102.0,False,False,0.0,activity
2026-08-23 16:39:50,17,110.1,101.3,True,108.53702977823758,-0.7075175437733485,98.0,False,False,0.0,activity
2026-08-23 16:40:00,13,108.1,104.7,True,108.38418247350197,-0.9618067890332137,102.0,False,False,0.0,activity
2026-08-23 16:40:10,11,109.0,103.3,True,108.12869891435001,-1.0085400229414503,101.0,False,False,0.0,activity
2026-08-23 16:40:20,30,106.9,103.7,True,107.87799850758972,-0.844077546387541,98.0,False,False,0.0,activity
2026-08-23 16:40:30,14,,102.2,False,107.75363118542771,,97.0,False,False,0.0,activity
2026-08-23 16:40:40,13,,104.0,False,107.73486906083697,,103.0,False,False,0.0,activity
2026-08-23 16:40:50,16,,103.7,False,107.78191844638572,,107.0,False,False,0.0,activity
2026-08-23 16:41:00,19,,103.5,False,107.88428757299876,,92.0,False,False,0.0,activity
2026-08-23 16:41:10,15,,103.5,False,108.0407046284449,,94.0,False,False,0.0,activity
2026-08-23 16:41:20,15,,101.9,False,108.27533021161412,,102.0,False,False,0.0,activity
2026-08-23 16:41:30,16,,100.4,False,108.44115147110506,,101.0,False,False,0.0,activity
2026-08-23 16:41:40,21,,103.5,False,108.5888313091135,,100.0,False,False,0.0,activity
2026-08-23 16:41:50,15,,109.4,False,108.72464969864085,,104.0,False,False,0.0,activity
2026-08-23 16:42:00,18,109.1,106.3,True,108.834576371275,0.6328517834769417,108.0,False,False,0.0,activity
2026-08-23 16:42:10,19,108.0,103.8,True,108.93693243912165,0.46989712766777153,111.0,False,False,0.0,activity
2026-08-23 16:42:20,19,109.1,102.0,True,109.01211058015522,0.2074015169461169,104.0,False,False,0.0,activity
2026-08-23 16:42:30,19,109.7,104.6,True,109.07264048454799,-0.12409860285592828,109.0,False,False,0.0,activity
2026-08-23 16:42:40,14,111.0,105.1,True,109.02861046969875,-0.43556753741963655,106.0,False,False,0.0,activity
2026-08-23 16:42:50,20,109.1,104.7,True,108.8726821997993,-0.6446310615532542,107.0,False,False,0.0,activity
2026-08-23 16:43:00,15,108.3,107.5,True,108.67886762986639,-0.7075616673742864,102.0,False,False,0.0,activity
2026-08-23 16:43:10,20,107.9,104.4,True,108.54819766491121,-0.5884192177576723,94.0,False,False,0.0,activity
2026-08-23 16:43:20,14,108.2,101.5,True,108.4755606441079,-0.4137752091958932,95.0,False,False,0.0,activity
2026-08-23 16:43:30,11,109.5,106.4,True,108.44885039732257,-0.23309373550007806,92.0,False,False,0.0,activity
2026-08-23 16:43:40,15,107.9,101.5,True,108.46361521675767,-0.09126121772093204,97.0,False,False,0.0,activity
2026-08-23 16:43:50,17,108.9,104.9,True,108.4056492389857,0.05321823996188807,88.0,False,False,0.0,activity
2026-08-23 16:44:00,20,108.0,98.9,True,108.41529146771134,0.23871026144789292,95.0,False,False,0.0,activity
2026-08-23 16:44:10,11,108.2,106.8,True,108.4608156077222,0.381844469365711,102.0,False,False,0.0,activity
2026-08-23 16:44:20,21,108.1,102.5,True,108.56647568235341,0.4350479936064166,98.0,False,False,0.0,activity
2026-08-23 16:44:30,18,109.9,103.2,True,108.73321503737685,0.3964738024958334,100.0,False,False,0.0,activity
2026-08-23 16:44:40,11,109.4,103.9,True,108.78882356529643,0.35612143561076837,110.0,False,False,0.0,activity
2026-08-23 16:44:50,19,108.3,102.1,True,108.74256935409873,0.3429797841846559,120.0,False,False,0.0,activity
2026-08-23 16:45:00,30,108.0,106.1,True,108.77007670191749,0.4120014301226784,123.0,False,False,0.0,activity
2026-08-23 16:45:10,21,108.7,104.8,True,108.87593016672248,0.5675471239383009,117.0,False,False,0.0,activity
2026-08-23 16:45:20,24,108.8,98.8,True,109.0111053259812,0.6712554336484245,118.0,False,False,0.0,activity
2026-08-23 16:45:30,12,109.8,108.0,True,109.1814647062368,0.601125363252358,121.0,False,False,0.0,activity
2026-08-23 16:45:40,12,109.5,107.3,True,109.29873487086516,0.3740399962555198,103.0,False,False,0.0,activity
2026-08-23 16:45:50,22,110.1,105.0,True,109.33246084730439,0.05215177149177801,95.0,False,False,0.0,activity
2026-08-23 16:46:00,12,109.7,108.6,True,109.30493029829434,-0.26818734849949954,82.0,False,False,0.0,activity
2026-08-23 16:46:10,13,107.6,106.3,True,109.211554799,-0.49751007419304183,84.0,False,False,0.0,activity
2026-08-23 16:46:20,11,109.5,103.3,True,109.07010509953899,-0.5847511455853984,92.0,False,False,0.0,activity
2026-08-23 16:46:30,14,108.9,106.1,True,108.95700625000114,-0.5337364555276672,91.0,False,False,0.0,activity
2026-08-23 16:46:40,20,108.5,103.1,True,108.85340844213015,-0.4109635556769104,102.0,False,False,0.0,activity
2026-08-23 16:46:50,21,107.0,102.8,True,108.80871204128084,-0.2959702960580042,97.0,False,False,0.0,activity
2026-08-23 16:47:00,23,109.0,103.6,True,108.81546764731168,-0.22316256197255407,101.0,False,False,0.0,activity
2026-08-23 16:47:10,8,109.3,102.5,True,108.79146786122777,-0.1804057310729869,101.0,False,False,0.0,activity
2026-08-23 16:47:20,15,107.7,107.3,True,108.73271271868182,-0.17128795059032445,106.0,False,False,0.0,activity
2026-08-23 16:47:30,14,108.6,103.8,True,108.69607636258284,-0.14786101901554502,103.0,False,False,0.0,activity
2026-08-23 16:47:40,25,109.2,104.2,True,108.675452733581,-0.038363304895700036,93.0,False,False,0.0,activity
2026-08-23 16:47:50,18,108.3,104.8,True,108.66740456017598,0.14331195364630148,106.0,False,False,0.0,activity
2026-08-23 16:48:00,13,108.5,102.9,True,108.68725714680029,0.3774439663674642,106.0,False,False,0.0,activity
2026-08-23 16:48:10,21,107.2,105.9,True,108.77165259122465,0.5744833068165632,110.0,False,False,0.0,activity
2026-08-23 16:48:20,15,109.6,103.2,True,108.90132346751976,0.7172698650684499,96.0,False,False,0.0,activity
2026-08-23 16:48:30,18,108.5,105.9,True,109.09788158840149,0.7367442579746286,94.0,False,False,0.0,activity
2026-08-23 16:48:40,11,110.8,104.9,True,109.21075330735015,0.6004379319718458,97.0,False,False,0.0,activity
2026-08-23 16:48:50,16,109.2,103.4,True,109.32541724419049,0.3249188803453557,92.0,False,False,0.0,activity
2026-08-23 16:49:00,16,109.8,105.0,True,109.36098405506257,-0.007161310271187697,99.0,False,False,0.0,activity
2026-08-23 16:49:10,16,110.0,102.6,True,109.32338154177842,-0.23329219545672314,97.0,False,False,0.0,activity
2026-08-23 16:49:20,22,109.2,106.9,True,109.20634261879066,-0.3268765417897839,113.0,False,False,0.0,activity
