timestamp,steps,hr_bpm,valid,hr_smooth,dHR_dt,cadence_spm,gate_open,is_stress,stress_score,gt_kind
2026-03-04 07:04:20,7,67.5,True,66.9396168166055,0.3594020662268795,38.0,False,False,0.0,baseline
2026-03-04 07:04:30,7,68.7,True,67.00043052520259,-0.8078916053916088,34.0,False,False,0.0,baseline
2026-03-04 07:04:40,6,68.8,True,66.77798265466679,-1.9098338779086803,40.0,False,False,0.0,baseline
2026-03-04 07:04:50,7,66.9,True,66.23519855990878,-2.8515103681724328,39.0,False,False,0.0,baseline
2026-03-04 07:05:00,10,65.5,True,65.58161422513557,-3.4148671578934877,39.0,False,False,0.0,baseline
2026-03-04 07:05:10,2,65.1,True,64.94163226121827,-3.4902256167872547,32.0,False,False,0.0,baseline
2026-03-04 07:05:20,7,63.2,True,64.27525567417068,-3.129431202288406,26.0,False,False,0.0,baseline
2026-03-04 07:05:30,0,63.1,True,63.788088366151534,-2.5330657976947433,21.0,False,False,0.0,baseline
2026-03-04 07:05:40,0,61.2,True,63.41560245249098,-1.8267351689073303,11.0,False,False,0.0,baseline
2026-03-04 07:05:50,2,62.5,True,63.195716947578916,-1.1177175444615943,9.0,False,False,0.0,baseline
2026-03-04 07:06:00,0,63.1,True,63.09178426726334,-0.5057004631403998,4.0,False,False,0.0,baseline
2026-03-04 07:06:10,0,62.3,True,63.086482298158316,0.039890350514552475,8.0,False,False,0.0,baseline
2026-03-04 07:06:20,2,62.9,True,63.11226071207968,0.5385581273505129,8.0,False,False,0.0,baseline
2026-03-04 07:06:30,4,62.5,True,63.240082578014324,0.9269855920782334,7.0,False,False,0.0,baseline
2026-03-04 07:06:40,0,62.8,True,63.44125154028469,1.1841963697713875,13.0,False,False,0.0,baseline
2026-03-04 07:06:50,1,64.2,True,63.74929575926916,1.360201780521684,22.0,False,False,0.0,baseline
2026-03-04 07:07:00,6,64.7,True,63.98222260479849,1.5271932023113224,26.0,False,False,0.0,baseline
2026-03-04 07:07:10,9,63.9,True,64.17885321779423,1.8344311102004798,27.0,False,False,0.0,baseline
2026-03-04 07:07:20,6,63.3,True,64.421959367089,2.297407536456399,35.0,False,False,0.0,baseline
2026-03-04 07:07:30,5,63.5,True,64.81872541089861,2.9468566473598172,41.0,False,False,0.0,baseline
2026-03-04 07:07:40,8,65.7,True,65.43527902319131,3.480305675680357,43.0,False,False,0.0,baseline
2026-03-04 07:07:50,7,64.9,True,66.1410458060159,3.6866627928047713,42.0,False,False,0.0,baseline
2026-03-04 07:08:00,8,68.2,True,66.92032022317645,3.4753208515871323,44.0,False,False,0.0,baseline
2026-03-04 07:08:10,8,68.5,True,67.48631467753307,2.871770480872133,46.0,False,False,0.0,baseline
2026-03-04 07:08:20,8,69.1,True,67.8833615781452,2.003991380778705,50.0,False,False,0.0,baseline
2026-03-04 07:08:30,7,68.7,True,68.14430207511485,0.9666394155769843,55.0,False,False,0.0,baseline
2026-03-04 07:08:40,12,69.4,True,68.24595958460365,0.1403940196381034,58.0,False,False,0.0,baseline
2026-03-04 07:08:50,12,69.9,True,68.15527702485973,-0.37316665874203475,56.0,False,False,0.0,baseline
2026-03-04 07:09:00,11,66.9,True,67.85714063592575,-0.6382074945315555,54.0,False,False,0.0,baseline
2026-03-04 07:09:10,6,66.2,True,67.71852768631271,-0.720330531790613,47.0,False,False,0.0,baseline
2026-03-04 07:09:20,6,68.1,True,67.71633601775179,-0.7332229433957057,36.0,False,False,0.0,baseline
2026-03-04 07:09:30,0,68.1,True,67.65020035214948,-0.8254620360429146,24.0,False,False,0.0,baseline
2026-03-04 07:09:40,1,67.8,True,67.5090980785721,-1.2802781346972554,13.0,False,False,0.0,baseline
2026-03-04 07:09:50,0,68.6,True,67.26951215142338,-1.9163310653249233,7.0,False,False,0.0,baseline
2026-03-04 07:10:00,0,65.6,True,66.94151158284524,-2.59677250684007,1.0,False,False,0.0,baseline
2026-03-04 07:10:10,0,68.4,True,66.37042961140796,-3.1207236518761743,1.0,False,False,0.0,baseline
2026-03-04 07:10:20,0,66.5,True,65.77775257520534,-3.393366834129719,0.0,False,False,0.0,baseline
2026-03-04 07:10:30,0,64.1,True,65.0647009682036,-3.4029997268334364,0.0,False,False,0.0,baseline
2026-03-04 07:10:40,0,64.0,True,64.51243285590245,-3.129799240676042,0.0,False,False,0.0,baseline
2026-03-04 07:10:50,0,63.8,True,64.04557021958504,-2.7389462470122585,0.0,False,False,0.0,baseline
2026-03-04 07:11:00,0,63.1,True,63.61963595319848,-2.2688700088028786,0.0,False,False,0.0,baseline
2026-03-04 07:11:10,0,62.9,True,63.28030767901166,-1.8626530577749223,4.0,False,False,0.0,baseline
2026-03-04 07:11:20,0,62.6,True,63.00436401799345,-1.445449711614211,8.0,False,False,0.0,baseline
2026-03-04 07:11:30,4,62.1,True,62.795814359974145,-0.9441546507225245,13.0,False,False,0.0,baseline
2026-03-04 07:11:40,4,62.4,True,62.653233761950524,-0.32879012685600906,19.0,False,False,0.0,baseline
2026-03-04 07:11:50,5,60.5,True,62.60285879091865,0.3532046139630915,24.0,False,False,0.0,baseline
2026-03-04 07:12:00,6,61.6,True,62.71962695170655,1.0797810761570101,26.0,False,False,0.0,baseline
2026-03-04 07:12:10,5,62.7,True,63.02299960444554,1.8506067653294926,25.0,False,False,0.0,baseline
2026-03-04 07:12:20,2,63.7,True,63.380205524592114,2.7120097725330887,22.0,False,False,0.0,baseline
2026-03-04 07:12:30,3,62.7,True,63.850779032170706,3.3682715513493577,24.0,False,False,0.0,baseline
2026-03-04 07:12:40,1,62.9,True,64.47981571177775,3.728769064914345,23.0,False,False,0.0,baseline
2026-03-04 07:12:50,7,66.8,True,65.3721550100144,3.807156660726977,22.0,False,False,0.0,baseline
2026-03-04 07:13:00,5,67.1,True,66.02652014325345,3.6522132238036407,21.0,False,False,0.0,baseline
2026-03-04 07:13:10,4,66.2,True,66.55197196703475,3.395257705133309,21.0,False,False,0.0,baseline
2026-03-04 07:13:20,1,67.3,True,66.98608578532183,3.272035613509025,22.0,False,False,0.0,baseline
2026-03-04 07:13:30,3,66.7,True,67.46788056782921,3.5120099336600616,23.0,False,False,0.0,baseline
2026-03-04 07:13:40,2,66.9,True,68.04432211164146,3.91946209989731,35.0,False,False,0.0,baseline
2026-03-04 07:13:50,8,68.5,True,68.81148400739396,4.398015092307932,47.0,False,False,0.0,baseline
2026-03-04 07:14:00,17,69.7,True,69.63055990437877,4.784570600103219,63.0,False,False,0.0,activity
2026-03-04 07:14:10,16,70.0,True,70.43806245209338,4.982840255534766,77.0,False,False,0.0,activity
2026-03-04 07:14:20,17,71.4,True,71.3185754084902,5.015154715460215,93.0,False,False,0.0,activity
2026-03-04 07:14:30,17,72.6,True,72.18551759963539,4.9190425803433415,102.0,False,False,0.0,activity
2026-03-04 07:14:40,18,72.9,True,72.9833793907198,4.72134230385514,102.0,False,False,0.0,activity
2026-03-04 07:14:50,17,74.5,True,73.79513774692418,4.410532411342815,102.0,False,False,0.0,activity
2026-03-04 07:15:00,17,74.8,True,74.48941906094926,4.109811254054315,103.0,False,False,0.0,activity
2026-03-04 07:15:10,16,75.6,True,75.13193688513255,3.858344353393925,102.0,False,False,0.0,activity
2026-03-04 07:15:20,18,75.5,True,75.71311085683791,3.678506273537296,101.0,False,False,0.0,activity
2026-03-04 07:15:30,16,76.4,True,76.31313663801627,3.611752572603562,100.0,False,False,0.0,activity
2026-03-04 07:15:40,17,76.7,True,76.89868519219733,3.657671919484725,101.0,False,False,0.0,activity
2026-03-04 07:15:50,16,77.6,True,77.51734794507794,3.859631824375265,102.0,False,False,0.0,activity
2026-03-04 07:16:00,18,78.0,True,78.12223535547155,4.033435128566452,102.0,False,False,0.0,activity
2026-03-04 07:16:10,17,77.4,True,78.81416199177707,4.0901919065663535,104.0,False,False,0.0,activity
2026-03-04 07:16:20,18,81.1,True,79.64178229337877,4.00364733566066,103.0,False,False,0.0,activity
2026-03-04 07:16:30,18,80.5,True,80.32636631054358,3.730805892126995,105.0,False,False,0.0,activity
2026-03-04 07:16:40,16,81.1,True,80.88201137946565,3.2654797163288034,105.0,False,False,0.0,activity
2026-03-04 07:16:50,18,82.2,True,81.401325011632,2.7229715884901884,105.0,False,False,0.0,activity
2026-03-04 07:17:00,18,82.2,True,81.787526145737,2.2521492015904316,104.0,False,False,0.0,activity
2026-03-04 07:17:10,17,82.9,True,82.10498163746485,1.8959707292414711,102.0,False,False,0.0,activity
2026-03-04 07:17:20,17,82.3,True,82.38993406877015,1.6950730927184854,102.0,False,False,0.0,activity
2026-03-04 07:17:30,16,83.0,True,82.58987551153713,1.7588304954581298,101.0,False,False,0.0,activity
2026-03-04 07:17:40,16,82.3,True,82.8381295395603,2.115726314107488,101.0,False,False,0.0,activity
2026-03-04 07:17:50,17,82.2,True,83.17607182417684,2.6145288993938363,101.0,False,False,0.0,activity
2026-03-04 07:18:00,18,82.4,True,83.66002607948954,3.1348005869601305,99.0,False,False,0.0,activity
2026-03-04 07:18:10,17,84.6,True,84.35398468138382,3.513253324734074,100.0,False,False,0.0,activity
2026-03-04 07:18:20,15,85.2,True,85.0069407301754,3.7522482832970465,100.0,False,False,0.0,activity
2026-03-04 07:18:30,17,85.8,True,85.62772023399621,3.9130465271714443,99.0,False,False,0.0,activity
2026-03-04 07:18:40,16,86.2,True,86.21978644348304,4.183162049383956,113.0,False,False,0.0,activity
2026-03-04 07:18:50,16,85.6,True,86.88181706021706,4.7647569607795255,124.0,False,False,0.0,activity
2026-03-04 07:19:00,32,86.2,True,87.65748385365391,5.6261923180193225,138.0,False,False,0.0,activity
2026-03-04 07:19:10,28,87.4,True,88.67606462269974,6.653897823500465,150.0,False,False,0.0,activity
2026-03-04 07:19:20,29,88.8,True,89.90732282886219,7.676300585279309,163.0,False,False,0.0,activity
2026-03-04 07:19:30,29,90.6,True,91.323134839835,8.63880106365234,176.0,False,False,0.0,activity
2026-03-04 07:19:40,29,92.4,True,92.85946932411366,9.523244576443634,176.0,False,False,0.0,activity
2026-03-04 07:19:50,29,93.5,True,94.4723820290779,10.33775266149936,178.0,False,False,0.0,activity
2026-03-04 07:20:00,32,95.1,True,96.24735840555513,11.050219523471663,177.0,False,False,0.0,activity
2026-03-04 07:20:10,30,97.7,True,98.2135611829582,11.622246782213082,178.0,False,False,0.0,activity
2026-03-04 07:20:20,28,100.2,True,100.26535749085431,11.881315171323367,178.0,False,False,0.0,activity
2026-03-04 07:20:30,30,102.5,True,102.3280467138928,11.756317041368515,180.0,False,False,0.0,activity
2026-03-04 07:20:40,29,105.7,True,104.36207705591343,11.344276513546529,178.0,False,False,0.0,activity
2026-03-04 07:20:50,31,106.9,True,106.17312024058627,10.719377309410886,179.0,False,False,0.0,activity
2026-03-04 07:21:00,30,108.1,True,107.86301679869015,10.091755275891368,179.0,False,False,0.0,activity
2026-03-04 07:21:10,31,110.7,True,109.51341615657573,9.628235312163296,176.0,False,False,0.0,activity
2026-03-04 07:21:20,28,110.6,True,110.98271820722393,9.319421233795811,178.0,False,False,0.0,activity
2026-03-04 07:21:30,27,112.1,True,112.4991399590761,9.156701170584784,177.0,False,False,0.0,activity
2026-03-04 07:21:40,31,114.9,True,114.08208503744096,9.123669397709332,177.0,False,False,0.0,activity
2026-03-04 07:21:50,30,115.0,True,115.52871095537931,9.171963476833076,175.0,False,False,0.0,activity
2026-03-04 07:22:00,30,116.8,True,117.06345536588086,9.18106099257188,177.0,False,False,0.0,activity
2026-03-04 07:22:10,29,119.0,True,118.64210900402922,9.123906768977449,178.0,False,False,0.0,activity
2026-03-04 07:22:20,30,120.1,True,120.16111414284912,9.001689387831659,177.0,False,False,0.0,activity
2026-03-04 07:22:30,28,122.2,True,121.69030497214385,8.758324999895935,175.0,False,False,0.0,activity
2026-03-04 07:22:40,30,123.8,True,123.13454663012922,8.471110016704786,174.0,False,False,0.0,activity
2026-03-04 07:22:50,28,124.4,True,124.46787939313612,8.217175274393036,172.0,False,False,0.0,activity
2026-03-04 07:23:00,29,126.0,True,125.81252538833236,7.922055458765876,171.0,False,False,0.0,activity
2026-03-04 07:23:10,27,127.2,True,127.12592561491732,7.5937067910283025,172.0,False,False,0.0,activity
2026-03-04 07:23:20,29,129.2,True,128.42698011065517,7.2881187789383315,172.0,False,False,0.0,activity
2026-03-04 07:23:30,29,130.3,True,129.59919795816887,7.022217230004751,173.0,False,False,0.0,activity
2026-03-04 07:23:40,30,130.4,True,130.6546154653774,6.79097093369103,171.0,False,False,0.0,activity
2026-03-04 07:23:50,29,131.4,True,131.75246888348212,6.6022674120401055,174.0,False,False,0.0,activity
2026-03-04 07:24:00,27,133.4,True,132.9090671155005,6.517513220967321,174.0,False,False,0.0,activity
2026-03-04 07:24:10,30,134.2,True,133.9838432001023,6.454725519103391,173.0,False,False,0.0,activity
2026-03-04 07:24:20,29,134.9,True,135.0225931513878,6.399868260899599,173.0,False,False,0.0,activity
2026-03-04 07:24:30,28,136.3,True,136.0817752945713,6.283084284274368,174.0,False,False,0.0,activity
2026-03-04 07:24:40,30,136.6,True,137.1045866535166,6.159909593123457,175.0,False,False,0.0,activity
2026-03-04 07:24:50,30,139.1,True,138.21149578804804,5.956243643683634,174.0,False,False,0.0,activity
2026-03-04 07:25:00,28,139.4,True,139.17032088725415,5.588142111048241,172.0,False,False,0.0,activity
2026-03-04 07:25:10,29,140.6,True,140.09086613433593,5.119254739778078,173.0,False,False,0.0,activity
2026-03-04 07:25:20,27,142.1,True,140.92655573714035,4.6464336346614274,173.0,False,False,0.0,activity
2026-03-04 07:25:30,29,141.9,True,141.60000462946815,4.315875278178843,172.0,False,False,0.0,activity
2026-03-04 07:25:40,30,141.5,True,142.22345429337398,4.101058039488003,173.0,False,False,0.0,activity
2026-03-04 07:25:50,29,142.9,True,142.90081300617547,4.076893331188031,173.0,False,False,0.0,activity
2026-03-04 07:26:00,29,143.5,True,143.57830722000617,4.142925130467038,173.0,False,False,0.0,activity
2026-03-04 07:26:10,29,143.8,True,144.26885263717122,4.110158737204851,174.0,False,False,0.0,activity
2026-03-04 07:26:20,27,145.6,True,145.03754016053145,3.915990228714949,175.0,False,False,0.0,activity
2026-03-04 07:26:30,30,146.5,True,145.7124843773136,3.5994867583442467,176.0,False,False,0.0,activity
2026-03-04 07:26:40,31,147.2,True,146.25617599031463,3.222183461983341,177.0,False,False,0.0,activity
2026-03-04 07:26:50,30,146.7,True,146.7258969350348,2.80333931404826,175.0,False,False,0.0,activity
2026-03-04 07:27:00,30,147.1,True,147.1332673689274,2.4195755279783824,176.0,False,False,0.0,activity
2026-03-04 07:27:10,27,148.0,True,147.5461823643079,2.064074329904947,175.0,False,False,0.0,activity
2026-03-04 07:27:20,28,149.0,True,147.88346108707302,1.7418712344347582,172.0,False,False,0.0,activity
2026-03-04 07:27:30,29,148.5,True,148.1179833243503,1.4956942970847085,169.0,False,False,0.0,activity
2026-03-04 07:27:40,28,147.4,True,148.28883611568597,1.2809425997249941,166.0,False,False,0.0,activity
2026-03-04 07:27:50,27,148.2,True,148.47449492630264,1.1189670499385445,167.0,False,False,0.0,activity
2026-03-04 07:28:00,27,149.1,True,148.70590289130308,0.9863431513323583,169.0,False,False,0.0,activity
2026-03-04 07:28:10,28,149.8,True,148.87162800485402,0.857395492233945,170.0,False,False,0.0,activity
2026-03-04 07:28:20,30,149.2,True,148.9826244525473,0.724918510412636,170.0,False,False,0.0,activity
2026-03-04 07:28:30,30,149.0,True,149.0573916423318,0.6418327088982295,172.0,False,False,0.0,activity
2026-03-04 07:28:40,28,149.0,True,149.14172410583822,0.6764333112478546,175.0,False,False,0.0,activity
2026-03-04 07:28:50,29,148.2,True,149.24967725365102,0.7380585130911778,178.0,False,False,0.0,activity
2026-03-04 07:29:00,30,149.2,True,149.39924327707232,0.7476934671164082,178.0,False,False,0.0,activity
2026-03-04 07:29:10,31,150.0,True,149.582016513339,0.6498011418515586,178.0,False,False,0.0,activity
2026-03-04 07:29:20,30,150.1,True,149.69512583516214,0.5280661497524697,178.0,False,False,0.0,activity
2026-03-04 07:29:30,30,150.3,True,149.74075612951233,0.4693421826121394,178.0,False,False,0.0,activity
2026-03-04 07:29:40,28,149.2,True,149.7265124454479,0.5031276268595757,178.0,False,False,0.0,activity
2026-03-04 07:29:50,29,148.9,True,149.80002083562476,0.6243391041550852,174.0,False,False,0.0,activity
2026-03-04 07:30:00,30,149.9,True,149.97353269840573,0.7710356702383616,173.0,False,False,0.0,activity
2026-03-04 07:30:10,27,150.4,True,150.159300010921,0.939095324218553,171.0,False,False,0.0,activity
2026-03-04 07:30:20,29,150.6,True,150.30495065858975,1.1208137227113903,170.0,False,False,0.0,activity
2026-03-04 07:30:30,28,149.5,True,150.43475974935677,1.367905836894267,169.0,False,False,0.0,activity
2026-03-04 07:30:40,27,149.9,True,150.6536954650166,1.6715536857976319,168.0,False,False,0.0,activity
2026-03-04 07:30:50,28,150.5,True,150.9982470915125,1.9430795299530148,171.0,False,False,0.0,activity
2026-03-04 07:31:00,29,151.6,True,151.42583989992715,2.0920233910053594,173.0,False,False,0.0,activity
2026-03-04 07:31:10,30,152.3,True,151.8244060249963,2.078923531511002,174.0,False,False,0.0,activity
2026-03-04 07:31:20,31,152.4,True,152.14370648756486,1.9801680701256477,176.0,False,False,0.0,activity
2026-03-04 07:31:30,29,152.4,True,152.42029136472752,1.9364406204279325,176.0,False,False,0.0,activity
2026-03-04 07:31:40,29,152.1,True,152.70025813601143,2.1047389884206376,174.0,False,False,0.0,activity
2026-03-04 07:31:50,28,152.5,True,153.03026792996388,2.5702557592453736,173.0,False,False,0.0,activity
2026-03-04 07:32:00,27,152.5,True,153.44865571224366,3.342719918515819,170.0,False,False,0.0,activity
2026-03-04 07:32:10,29,152.7,True,154.02515277989738,4.4615897784913185,171.0,False,False,0.0,activity
2026-03-04 07:32:20,28,153.3,True,154.82250864420064,5.74905793488207,170.0,False,False,0.0,activity
2026-03-04 07:32:30,30,153.7,True,155.873615949204,6.93041669946747,173.0,False,False,0.0,activity
2026-03-04 07:32:40,28,156.7,True,157.2869925790747,7.838273485392705,176.0,False,False,0.0,activity
2026-03-04 07:32:50,31,159.3,True,158.79820130545784,8.259652042692943,178.0,False,False,0.0,activity
2026-03-04 07:33:00,30,160.3,True,160.22577691608393,8.1254964166325,181.0,False,False,0.0,activity
2026-03-04 07:33:10,31,166.7,True,161.64098201272398,7.5920187647727575,178.0,False,False,0.0,activity
2026-03-04 07:33:20,31,162.9,True,162.84635077815136,6.956020430851374,182.0,False,False,0.0,activity
2026-03-04 07:33:30,27,164.0,True,163.85944467327062,6.261501692548106,180.0,False,False,0.0,activity
2026-03-04 07:33:40,32,165.1,True,164.84911268060165,5.414137998240984,180.0,False,False,0.0,activity
2026-03-04 07:33:50,29,167.1,True,165.7969661346996,4.472702065545492,178.0,False,False,0.0,activity
2026-03-04 07:34:00,30,168.3,True,166.52764727791413,3.394573619964749,179.0,False,False,0.0,activity
2026-03-04 07:34:10,29,168.3,True,166.962936300781,2.1607788729495803,183.0,False,False,0.0,activity
2026-03-04 07:34:20,32,168.7,True,167.17538137377804,0.9085425095212866,181.0,False,False,0.0,activity
2026-03-04 07:34:30,31,168.2,True,167.20039000907138,-0.21369867374866286,182.0,False,False,0.0,activity
2026-03-04 07:34:40,30,167.9,True,167.05879697920994,-1.178699159786204,182.0,False,False,0.0,activity
2026-03-04 07:34:50,30,167.1,True,166.77700344588348,-2.0830066486452177,183.0,False,False,0.0,activity
2026-03-04 07:35:00,30,167.6,True,166.35804382020424,-2.880910483706943,178.0,False,False,0.0,activity
2026-03-04 07:35:10,30,166.9,True,165.81542483122573,-3.5875374946245406,175.0,False,False,0.0,activity
2026-03-04 07:35:20,27,165.2,True,165.09204331411814,-4.2778017070271455,172.0,False,False,0.0,activity
2026-03-04 07:35:30,28,164.9,True,164.35066901603025,-5.034604299172353,169.0,False,False,0.0,activity
2026-03-04 07:35:40,27,164.6,True,163.5177395539474,-5.816221893560539,169.0,False,False,0.0,activity
2026-03-04 07:35:50,27,163.9,True,162.50443335085575,-6.542209803542111,169.0,False,False,0.0,activity
2026-03-04 07:36:00,30,161.7,True,161.25853270624003,-7.197851728399707,172.0,False,False,0.0,activity
2026-03-04 07:36:10,30,160.0,True,159.939054179331,-7.520992750847688,172.0,False,False,0.0,activity
2026-03-04 07:36:20,30,158.6,True,158.6094180156438,-7.397632565103571,174.0,False,False,0.0,activity
2026-03-04 07:36:30,28,155.9,True,157.28135152123056,-6.850068283067142,176.0,False,False,0.0,activity
2026-03-04 07:36:40,29,155.1,True,156.18351028035573,-6.101324905351397,174.0,False,False,0.0,activity
2026-03-04 07:36:50,29,154.2,True,155.26625408620686,-5.2766118690036965,173.0,False,False,0.0,activity
2026-03-04 07:37:00,28,153.3,True,154.5267069064258,-4.524191287013736,171.0,False,False,0.0,activity
2026-03-04 07:37:10,29,154.2,True,153.8416108777157,-4.050802586192712,173.0,False,False,0.0,activity
2026-03-04 07:37:20,28,153.1,True,153.2467833286249,-3.7811190783085626,171.0,False,False,0.0,activity
2026-03-04 07:37:30,30,153.1,True,152.6764196676382,-3.5237649406186935,172.0,False,False,0.0,activity
2026-03-04 07:37:40,27,151.8,True,152.0354592845912,-3.139419245412855,173.0,False,False,0.0,activity
2026-03-04 07:37:50,30,150.1,True,151.43374211564273,-2.63545294825198,172.0,False,False,0.0,activity
2026-03-04 07:38:00,29,149.5,True,151.05431529930135,-2.010014523418769,173.0,False,False,0.0,activity
2026-03-04 07:38:10,28,150.3,True,150.83394103284354,-1.319578519155304,172.0,False,False,0.0,activity
2026-03-04 07:38:20,29,150.6,True,150.7025569385263,-0.7097865537986281,172.0,False,False,0.0,activity
2026-03-04 07:38:30,29,150.3,True,150.63826566729676,-0.27543520455121256,171.0,False,False,0.0,activity
2026-03-04 07:38:40,27,149.6,True,150.63035200728336,0.05586742012816459,172.0,False,False,0.0,activity
2026-03-04 07:38:50,29,150.5,True,150.67749701515052,0.30005271006702167,173.0,False,False,0.0,activity
2026-03-04 07:39:00,30,151.1,True,150.75422485887609,0.46210392787422083,172.0,False,False,0.0,activity
2026-03-04 07:39:10,29,150.4,True,150.87332351241432,0.558315324136674,170.0,False,False,0.0,activity
2026-03-04 07:39:20,28,151.0,True,150.97130941802158,0.6940078458505152,172.0,False,False,0.0,activity
2026-03-04 07:39:30,27,151.0,True,151.06451355996577,0.9810826275870931,172.0,False,False,0.0,activity
2026-03-04 07:39:40,29,150.0,True,151.16846996190426,1.3245283234453553,172.0,False,False,0.0,activity
2026-03-04 07:39:50,29,150.3,True,151.41717135749346,1.699443025592162,173.0,False,False,0.0,activity
2026-03-04 07:40:00,30,152.2,True,151.85206797933154,2.064741089147217,173.0,False,False,0.0,activity
2026-03-04 07:40:10,30,152.3,True,152.2289759310582,2.3813055247030364,178.0,False,False,0.0,activity
2026-03-04 07:40:20,28,152.0,True,152.61071320462787,2.6411827858046353,176.0,False,False,0.0,activity
2026-03-04 07:40:30,32,152.7,True,153.0442360123022,2.855542892159442,177.0,False,False,0.0,activity
2026-03-04 07:40:40,27,152.9,True,153.53513148869357,3.1672553853027474,147.0,False,False,0.0,activity
2026-03-04 07:40:50,30,154.2,True,154.1318822132005,3.5818437759965165,117.0,False,False,0.0,activity
2026-03-04 07:41:00,0,154.2,True,154.71727997324086,3.804120415070666,89.0,False,False,0.0,activity
2026-03-04 07:41:10,0,154.4,True,155.38889106215467,3.5211314090375914,57.0,False,False,0.0,activity
2026-03-04 07:41:20,0,158.1,True,156.22531732809423,2.546426209272718,30.0,False,False,0.0,activity
2026-03-04 07:41:30,0,159.8,True,156.7492964820495,0.8461253777199812,0.0,False,False,0.0,activity
2026-03-04 07:41:40,0,160.3,True,156.76482504967967,-1.4631545575460312,0.0,False,False,0.0,activity
2026-03-04 07:41:50,0,159.4,True,156.27449112558978,-3.8805793000220485,0.0,False,False,0.0,activity
2026-03-04 07:42:00,0,157.3,True,155.2632390557648,-5.484052973454085,0.0,False,False,0.0,activity
2026-03-04 07:42:10,0,153.8,True,153.91252682856734,-5.872964047223683,28.0,False,False,0.0,activity
2026-03-04 07:42:20,0,149.3,True,152.58056907279774,-5.019273890768612,59.0,False,False,0.0,activity
2026-03-04 07:42:30,28,146.6,True,151.7953728291611,-3.219986525632088,85.0,False,False,0.0,activity
2026-03-04 07:42:40,31,148.8,True,151.50940539038461,-1.0430778671485077,115.0,False,False,0.0,activity
2026-03-04 07:42:50,26,150.1,True,151.67500551667223,0.9028416230008326,145.0,False,False,0.0,activity
2026-03-04 07:43:00,30,151.4,True,152.1031065624052,2.234949002697971,174.0,False,False,0.0,activity
2026-03-04 07:43:10,30,152.5,True,152.64839203520572,2.893119311416239,174.0,False,False,0.0,activity
2026-03-04 07:43:20,29,153.1,True,153.21840951387384,2.965619029180096,172.0,False,False,0.0,activity
